Date,Result,Hero,Duration,KDA
21/11/14,Lost,Earth Spirit,45:54:00,4/10/13
21/11/14,Lost,Sand King,59:40:00,8/6/19
21/11/14,Won ,Earth Spirit,31:48:00,13/0/20
21/11/14,Lost,Earth Spirit,50:17:00,6/8/21
21/11/14,Won ,Phoenix,44:17:00,3/9/36
21/11/14,Won ,Earth Spirit,39:59:00,7/3/19
20/11/14,Won ,Phantom Assassin,47:34:00,24/5/07
20/11/14,Lost,Kunkka,35:43:00,5/8/06
20/11/14,Won ,Templar Assassin,40:44:00,17/4/14
20/11/14,Lost,Disruptor,1:12:21,6/7/19
20/11/14,Lost,Naga Siren,33:38:00,3/5/02
20/11/14,Lost,Kunkka,43:45:00,12/7/06
20/11/14,Lost,Earth Spirit,28:22:00,1/5/04
20/11/14,Won ,Earth Spirit,34:20:00,19/1/24
20/11/14,Won ,Templar Assassin,27:55:00,14/1/06
19/11/14,Won ,Earth Spirit,33:05:00,10/1/19
19/11/14,Won ,Naga Siren,31:11:00,2/0/1
19/11/14,Won ,Naga Siren,6:43,0/0/0
19/11/14,Lost,Earth Spirit,30:17:00,4/5/10
19/11/14,Won ,Earth Spirit,42:10:00,14/3/16
19/11/14,Won ,Earth Spirit,31:15:00,14/2/23
19/11/14,Won ,Lycan,37:05:00,8/3/04
18/11/14,Lost,Phoenix,37:32:00,4/8/13
18/11/14,Lost,Spectre,40:39:00,9/9/10
18/11/14,Won ,Mirana,41:11:00,14/6/09
18/11/14,Won ,Earth Spirit,39:10:00,4/1/15
18/11/14,Won ,Earth Spirit,49:01:00,9/5/15
17/11/14,Won ,Earth Spirit,11:42,0/0/1
17/11/14,Won ,Earthshaker,35:14:00,1/4/15
17/11/14,Won ,Earth Spirit,42:37:00,13/5/31
17/11/14,Won ,Earth Spirit,30:03:00,2/2/17
17/11/14,Won ,Axe,50:51:00,17/3/15
16/11/14,Lost,Nature's Prophet,33:44:00,6/9/13
16/11/14,Won ,Tusk,38:36:00,3/6/26
16/11/14,Won ,Earth Spirit,32:28:00,7/2/27
16/11/14,Won ,Medusa,27:49:00,4/0/3
15/11/14,Lost,Earth Spirit,45:05:00,12/6/14
15/11/14,Lost,Lycan,4:23,0/0/0
15/11/14,Won ,Earth Spirit,35:44:00,11/6/21
15/11/14,Won ,No Hero,0:00,0/0/0
15/11/14,Won ,Earth Spirit,27:29:00,5/0/14
14/11/14,Won ,Earth Spirit,40:32:00,10/2/19
14/11/14,Won ,Sand King,39:59:00,11/3/18
13/11/14,Lost,Earth Spirit,36:15:00,2/9/21
13/11/14,Won ,Io,33:38:00,4/1/09
22/11/15,Won ,Earth Spirit,23:53,12/1/18
13/11/14,Won ,Earth Spirit,51:13:00,3/7/22
13/11/14,Won ,Earth Spirit,33:27:00,5/2/18
12/11/14,Won ,Earth Spirit,52:50:00,8/9/23
12/11/14,Lost,Slark,44:19:00,3/11/07
12/11/14,Lost,Juggernaut,42:51:00,3/2/05
12/11/14,Lost,Earth Spirit,48:43:00,6/12/12
10/11/14,Won ,Naga Siren,44:47:00,8/2/11
10/11/14,Won ,Earth Spirit,27:51:00,5/3/15
10/11/14,Won ,Earth Spirit,35:40:00,7/3/17
9/11/14,Lost,Io,42:38:00,6/15/10
9/11/14,Won ,Earth Spirit,43:03:00,5/6/16
9/11/14,Won ,Phantom Assassin,47:59:00,12/3/11
8/11/14,Lost,Earth Spirit,39:49:00,3/7/12
8/11/14,Lost,Earth Spirit,33:04:00,5/8/08
8/11/14,Won ,Earth Spirit,41:32:00,12/3/18
8/11/14,Lost,Earth Spirit,49:58:00,6/6/11
8/11/14,Lost,Earth Spirit,37:03:00,7/10/10
8/11/14,Won ,Earth Spirit,0:00,0/0/0
8/11/14,Won ,Phoenix,40:06:00,3/3/12
8/11/14,Lost,Earth Spirit,42:49:00,4/3/11
7/11/14,Won ,Earth Spirit,46:06:00,4/7/15
7/11/14,Won ,Earth Spirit,35:28:00,7/2/12
7/11/14,Won ,Earth Spirit,41:07:00,6/5/17
7/11/14,Won ,Earth Spirit,34:19:00,4/2/19
6/11/14,Won ,Earth Spirit,55:22:00,5/6/22
6/11/14,Won ,Puck,44:04:00,13/3/16
6/11/14,Lost,Earth Spirit,45:13:00,11/6/07
6/11/14,Won ,Earth Spirit,26:31:00,3/0/18
6/11/14,Won ,Earth Spirit,37:38:00,6/2/22
5/11/14,Won ,Mirana,43:29:00,18/5/17
5/11/14,Won ,Earth Spirit,54:07:00,9/5/21
4/11/14,Won ,Earth Spirit,43:21:00,8/7/21
4/11/14,Won ,Earth Spirit,44:46:00,13/4/24
2/11/14,Lost,Phantom Assassin,46:23:00,13/7/09
31/10/14,Won ,Templar Assassin,30:00:00,13/3/13
31/10/14,Lost,Earth Spirit,28:24:00,2/9/14
31/10/14,Won ,Earth Spirit,27:53:00,8/2/15
31/10/14,Won ,Earth Spirit,21:26,4/2/07
31/10/14,Won ,Earth Spirit,36:52:00,3/7/22
31/10/14,Lost,Earth Spirit,45:11:00,7/8/09
31/10/14,Lost,Earth Spirit,58:24:00,7/10/23
30/10/14,Won ,Earth Spirit,33:21:00,7/3/20
30/10/14,Lost,Earth Spirit,36:31:00,4/7/09
30/10/14,Lost,Earth Spirit,45:42:00,1/14/21
29/10/14,Lost,Sand King,53:19:00,6/5/17
29/10/14,Won ,Templar Assassin,1:00:28,26/6/10
29/10/14,Won ,Earth Spirit,45:49:00,5/9/19
29/10/14,Won ,Sand King,1:04:15,3/7/17
29/10/14,Won ,Sand King,44:33:00,4/5/17
22/11/15,Won ,Templar Assassin,36:19:00,12/3/10
28/10/14,Lost,Sand King,29:51:00,1/7/08
28/10/14,Lost,Naga Siren,35:12:00,5/7/11
28/10/14,Won ,Kunkka,49:51:00,8/6/11
28/10/14,Won ,Lycan,31:57:00,6/1/09
28/10/14,Won ,Sand King,41:36:00,7/6/13
27/10/14,Won ,Lycan,49:22:00,6/2/10
27/10/14,Won ,Kunkka,44:02:00,6/5/17
27/10/14,Won ,Naga Siren,32:53:00,4/1/12
27/10/14,Lost,Lycan,37:43:00,4/3/10
27/10/14,Lost,Io,33:51:00,1/8/07
26/10/14,Lost,Sand King,1:00:15,8/6/15
26/10/14,Won ,Io,36:31:00,6/5/12
26/10/14,Won ,Naga Siren,55:36:00,12/1/14
26/10/14,Won ,Naga Siren,39:59:00,5/2/13
26/10/14,Aban,Naga Siren,51:02:00,1/5/05
25/10/14,Lost,Io,36:43:00,1/11/05
25/10/14,Won ,Templar Assassin,48:58:00,13/4/06
25/10/14,Won ,Io,37:18:00,2/5/13
25/10/14,Won ,Phantom Assassin,55:21:00,23/7/18
24/10/14,Won ,Templar Assassin,11:04,3/0/1
24/10/14,Lost,Naga Siren,27:32:00,0/3/3
24/10/14,Won ,Kunkka,36:12:00,9/5/13
24/10/14,Lost,Kunkka,46:51:00,6/9/05
24/10/14,Lost,Sand King,31:59:00,1/10/09
24/10/14,Lost,Io,54:54:00,1/8/13
24/10/14,Won ,Naga Siren,43:06:00,15/1/14
24/10/14,Lost,Io,49:23:00,3/11/13
24/10/14,Lost,Io,30:08:00,1/8/06
24/10/14,Won ,Naga Siren,49:52:00,7/3/18
24/10/14,Won ,Clinkz,35:27:00,11/4/08
23/10/14,Lost,Io,33:54:00,0/9/0
23/10/14,Won ,Naga Siren,44:10:00,2/4/14
23/10/14,Won ,Tusk,43:10:00,3/6/13
23/10/14,Lost,Naga Siren,37:28:00,2/6/05
23/10/14,Won ,Naga Siren,43:00:00,3/2/11
23/10/14,Lost,Templar Assassin,40:54:00,8/6/03
22/10/14,Won ,Naga Siren,1:03:21,22/5/11
22/10/14,Won ,Phantom Assassin,27:21:00,7/1/05
21/10/14,Won ,Io,36:08:00,4/5/12
21/10/14,Lost,Sand King,59:04:00,6/9/09
21/10/14,Won ,Io,48:13:00,4/4/15
21/10/14,Won ,Io,55:35:00,5/13/13
21/10/14,Won ,Phantom Assassin,55:17:00,13/6/16
20/10/14,Lost,Timbersaw,54:10:00,4/14/8
20/10/14,Won ,Io,50:20:00,6/12/21
20/10/14,Won ,Io,52:44:00,1/9/14
20/10/14,Lost,Io,33:53:00,2/9/03
20/10/14,Won ,Io,29:50:00,5/4/10
20/10/14,Won ,Io,43:43:00,6/6/12
22/11/15,Won ,Ember Spirit,44:32:00,8/8/19
19/10/14,Lost,Sniper,40:38:00,7/7/06
19/10/14,Won ,Templar Assassin,41:00:00,10/6/12
19/10/14,Lost,Kunkka,46:52:00,8/7/10
19/10/14,Won ,Sand King,38:38:00,6/3/24
19/10/14,Lost,Kunkka,38:54:00,4/10/12
19/10/14,Lost,Phantom Assassin,46:59:00,7/5/05
19/10/14,Lost,Sand King,44:27:00,3/4/14
19/10/14,Won ,Phantom Assassin,45:00:00,12/4/12
19/10/14,Won ,Sand King,45:26:00,3/9/11
19/10/14,Won ,Phantom Assassin,54:50:00,17/5/10
18/10/14,Lost,Templar Assassin,59:42:00,16/9/09
17/10/14,Won ,Phantom Assassin,44:00:00,18/3/13
17/10/14,Won ,Sand King,32:46:00,13/2/12
17/10/14,Lost,Phantom Assassin,42:31:00,11/8/04
17/10/14,Lost,Phantom Assassin,49:08:00,10/9/14
17/10/14,Won ,Naga Siren,49:26:00,5/10/19
17/10/14,Won ,Phantom Assassin,46:41:00,24/5/05
17/10/14,Won ,Phantom Assassin,31:33:00,15/1/16
17/10/14,Won ,Phantom Assassin,36:07:00,14/2/11
17/10/14,Lost,Mirana,44:30:00,8/8/15
16/10/14,Lost,Phantom Assassin,1:06:35,24/8/10
16/10/14,Won ,Viper,33:50:00,5/1/13
16/10/14,Won ,Lich,28:28:00,3/7/10
16/10/14,Won ,Sand King,38:45:00,9/2/24
16/10/14,Lost,Phantom Lancer,44:14:00,11/10/21
16/10/14,Won ,Faceless Void,46:22:00,13/4/08
16/10/14,Won ,Ember Spirit,29:47:00,14/1/21
16/10/14,Won ,Templar Assassin,11:40,5/1/02
16/10/14,Won ,Earth Spirit,36:11:00,9/6/19
16/10/14,Won ,Puck,42:53:00,13/4/19
16/10/14,Lost,Invoker,50:01:00,1/15/15
15/10/14,Lost,Magnus,25:37:00,0/11/4
15/10/14,Lost,Invoker,21:17,1/4/00
15/10/14,Won ,Ember Spirit,1:08:30,32/15/8
15/10/14,Won ,Ember Spirit,41:35:00,7/7/24
15/10/14,Won ,Templar Assassin,30:55:00,7/5/12
15/10/14,Won ,Sand King,36:32:00,5/6/15
14/10/14,Won ,Invoker,23:04,7/1/12
14/10/14,Lost,Kunkka,50:27:00,12/6/14
14/10/14,Lost,Invoker,20:53,2/8/05
14/10/14,Lost,Sand King,46:33:00,8/4/19
14/10/14,Won ,Invoker,27:20:00,4/3/08
14/10/14,Won ,Silencer,43:12:00,9/4/13
13/10/14,Lost,Sand King,47:57:00,3/13/9
13/10/14,Won ,Ogre Magi,36:54:00,6/4/12
13/10/14,Won ,Sand King,55:31:00,4/11/16
13/10/14,Lost,Sand King,1:00:26,5/13/15
13/10/14,Lost,Sand King,33:13:00,1/10/08
13/10/14,Won ,Sand King,50:07:00,7/9/21
22/11/15,Lost,Sand King,46:37:00,9/7/15
12/10/14,Won ,Sand King,37:52:00,5/2/29
12/10/14,Won ,Sand King,44:39:00,10/5/27
12/10/14,Lost,Sand King,35:48:00,7/10/17
12/10/14,Won ,Kunkka,35:42:00,6/1/14
12/10/14,Won ,Clockwerk,46:33:00,7/8/17
12/10/14,Lost,Sand King,42:13:00,4/4/17
12/10/14,Lost,Puck,46:33:00,4/6/15
11/10/14,Won ,Sand King,50:16:00,8/7/19
11/10/14,Won ,Sand King,43:44:00,3/7/20
11/10/14,Lost,Clockwerk,35:45:00,5/9/07
10/10/14,Lost,Templar Assassin,29:59:00,9/9/07
10/10/14,Won ,Windranger,46:00:00,4/5/18
10/10/14,Won ,Ember Spirit,37:23:00,13/2/22
10/10/14,Won ,Kunkka,35:51:00,12/6/17
10/10/14,Won ,Sniper,57:07:00,13/3/23
10/10/14,Won ,Kunkka,3:49,0/0/1
9/10/14,Won ,Mirana,48:31:00,5/8/15
9/10/14,Lost,Ember Spirit,43:35:00,14/9/18
9/10/14,Won ,Ember Spirit,43:37:00,13/5/22
9/10/14,Lost,Earth Spirit,50:27:00,5/11/17
9/10/14,Lost,Kunkka,41:16:00,3/6/14
9/10/14,Lost,Bloodseeker,42:46:00,10/7/03
9/10/14,Lost,Earth Spirit,43:36:00,5/9/20
9/10/14,Won ,Kunkka,40:08:00,5/5/25
9/10/14,Lost,Earth Spirit,1:01:56,5/14/21
9/10/14,Won ,Earth Spirit,1:02:14,7/12/23
8/10/14,Lost,Storm Spirit,49:48:00,6/14/12
8/10/14,Won ,Viper,23:48,7/1/11
8/10/14,Won ,Kunkka,58:56:00,6/6/15
8/10/14,Won ,Templar Assassin,44:37:00,22/4/07
8/10/14,Won ,Axe,33:39:00,15/2/14
4/10/14,Lost,Phoenix,55:33:00,6/12/26
4/10/14,Lost,Rubick,29:33:00,4/9/05
4/10/14,Won ,Death Prophet,54:07:00,10/9/12
4/10/14,Won ,Templar Assassin,39:18:00,8/5/14
3/10/14,Won ,Earth Spirit,47:07:00,6/8/24
3/10/14,Won ,Kunkka,28:32:00,6/2/13
3/10/14,Won ,Kunkka,39:32:00,14/1/19
3/10/14,Lost,Earth Spirit,49:04:00,8/5/16
3/10/14,Won ,Phoenix,45:42:00,9/4/15
2/10/14,Won ,Templar Assassin,29:18:00,12/3/07
2/10/14,Won ,Puck,33:11:00,8/5/18
2/10/14,Won ,Templar Assassin,30:18:00,17/2/11
1/10/14,Lost,Puck,1:01:22,22/8/17
1/10/14,Lost,Legion Commander,36:04:00,4/6/05
1/10/14,Won ,Puck,43:53:00,8/8/20
30/9/14,Lost,Sven,34:23:00,5/10/08
30/9/14,Won ,Riki,45:14:00,19/6/03
29/9/14,Won ,Batrider,30:51:00,9/1/21
22/11/15,Lost,Mirana,53:46:00,16/5/10
29/9/14,Won ,Crystal Maiden,45:16:00,7/7/13
29/9/14,Won ,Techies,43:57:00,8/12/06
28/9/14,Won ,Windranger,46:35:00,4/5/26
28/9/14,Lost,Necrophos,1:03:27,10/11/20
28/9/14,Lost,Windranger,35:58:00,3/8/14
28/9/14,Won ,Earthshaker,49:15:00,5/9/31
28/9/14,Won ,Warlock,49:43:00,4/8/18
28/9/14,Won ,Phoenix,47:46:00,6/5/14
27/9/14,Lost,Pudge,38:10:00,11/4/03
27/9/14,Won ,Templar Assassin,48:57:00,11/4/14
27/9/14,Won ,Bloodseeker,49:07:00,8/11/11
27/9/14,Lost,Earthshaker,56:19:00,5/10/09
27/9/14,Won ,Magnus,44:14:00,2/9/18
27/9/14,Lost,Phoenix,43:36:00,8/11/10
27/9/14,Lost,Disruptor,49:50:00,4/9/20
26/9/14,Lost,Mirana,55:09:00,9/10/15
26/9/14,Won ,Phoenix,32:50:00,7/2/12
26/9/14,Won ,Bloodseeker,57:32:00,15/6/13
26/9/14,Won ,Phoenix,22:36,6/1/14
22/9/14,Lost,Templar Assassin,50:02:00,9/11/12
22/9/14,Won ,Disruptor,28:33:00,2/4/13
22/9/14,Lost,Tinker,1:08:38,8/11/12
21/9/14,Won ,Templar Assassin,34:21:00,12/3/05
21/9/14,Won ,Lycan,29:56:00,4/2/05
21/9/14,Won ,Disruptor,39:09:00,6/4/21
21/9/14,Won ,Ursa,32:23:00,17/3/11
21/9/14,Won ,Earth Spirit,31:25:00,10/6/17
21/9/14,Won ,Disruptor,39:24:00,4/4/19
20/9/14,Lost,Clockwerk,38:46:00,4/6/09
20/9/14,Lost,Phoenix,32:10:00,5/5/05
20/9/14,Won ,Clockwerk,28:28:00,10/5/09
20/9/14,Won ,Earth Spirit,36:13:00,2/10/15
20/9/14,Lost,Ursa,44:08:00,5/11/15
20/9/14,Lost,Kunkka,30:34:00,0/2/4
20/9/14,Won ,Kunkka,47:52:00,5/5/20
20/9/14,Lost,Sniper,6:00,0/1/0
20/9/14,Won ,Clockwerk,38:39:00,21/4/30
19/9/14,Won ,Templar Assassin,39:48:00,13/4/11
19/9/14,Lost,Warlock,47:57:00,0/12/11
19/9/14,Lost,Magnus,43:58:00,4/11/11
19/9/14,Won ,Slark,34:22:00,3/4/12
19/9/14,Lost,Warlock,32:48:00,1/7/06
19/9/14,Lost,Ember Spirit,50:08:00,3/13/8
19/9/14,Won ,Ursa,27:56:00,17/2/10
18/9/14,Won ,Kunkka,43:12:00,4/6/17
18/9/14,Lost,Templar Assassin,53:00:00,15/6/08
18/9/14,Lost,Templar Assassin,35:52:00,4/3/07
17/9/14,Lost,Disruptor,32:43:00,4/6/08
17/9/14,Won ,Mirana,35:32:00,12/6/16
22/11/15,Won ,Templar Assassin,22:56,15/3/05
17/9/14,Lost,Earth Spirit,34:53:00,5/6/05
17/9/14,Won ,Templar Assassin,36:03:00,5/5/06
16/9/14,Lost,Anti-Mage,42:21:00,3/2/05
16/9/14,Won ,Ursa,27:35:00,13/0/7
16/9/14,Lost,Templar Assassin,49:00:00,14/5/09
16/9/14,Won ,Ember Spirit,46:49:00,19/2/25
16/9/14,Lost,Templar Assassin,24:37:00,1/7/02
16/9/14,Won ,Kunkka,39:52:00,11/6/15
16/9/14,Won ,Templar Assassin,48:28:00,7/3/07
15/9/14,Lost,Disruptor,1:12:00,2/13/18
15/9/14,Lost,Warlock,28:48:00,1/2/03
15/9/14,Won ,Warlock,52:46:00,0/3/12
15/9/14,Won ,Disruptor,26:32:00,4/4/20
15/9/14,Lost,Lycan,42:46:00,1/6/09
15/9/14,Lost,Disruptor,37:22:00,4/11/10
15/9/14,Won ,Disruptor,40:18:00,6/5/17
15/9/14,Won ,Lycan,23:06,0/0/3
15/9/14,Won ,Templar Assassin,45:49:00,15/4/11
11/9/14,Won ,Kunkka,29:59:00,5/4/13
10/9/14,Won ,Kunkka,4:28,0/0/2
10/9/14,Lost,Warlock,39:58:00,4/9/07
10/9/14,Won ,Templar Assassin,46:16:00,9/5/10
9/9/14,Lost,Warlock,1:01:58,6/7/13
9/9/14,Won ,Warlock,1:04:38,5/8/17
9/9/14,Won ,Warlock,35:00:00,8/4/09
9/9/14,Aban,Io,41:32:00,4/5/00
2/8/14,Lost,Storm Spirit,36:41:00,4/11/04
1/8/14,Won ,Disruptor,42:02:00,6/13/18
1/8/14,Lost,Mirana,35:03:00,6/6/05
1/8/14,Won ,Pugna,28:42:00,11/4/10
31/7/14,Won ,Mirana,1:02:03,4/9/19
31/7/14,Won ,Disruptor,29:29:00,4/4/12
29/7/14,Won ,Viper,39:27:00,12/5/12
29/7/14,Lost,Zeus,55:32:00,15/7/17
29/7/14,Lost,Lycan,49:40:00,5/4/02
28/7/14,Won ,Tinker,48:06:00,16/10/11
28/7/14,Lost,Tidehunter,53:46:00,6/6/29
28/7/14,Lost,Mirana,34:16:00,1/7/06
28/7/14,Lost,Lycan,52:02:00,2/11/07
28/7/14,Won ,Lycan,49:27:00,1/5/06
25/7/14,Won ,Mirana,26:08:00,13/4/16
21/7/14,Won ,Mirana,28:31:00,5/2/16
19/7/14,Won ,Ember Spirit,52:30:00,6/6/27
11/6/14,Won ,Mirana,49:50:00,9/5/13
11/6/14,Won ,Mirana,59:04:00,8/14/34
3/6/14,Won ,Morphling,43:33:00,11/5/11
29/5/14,Won ,Mirana,32:52:00,13/5/06
29/5/14,Won ,Outworld Devourer,33:12:00,21/2/12
27/5/14,Won ,Shadow Fiend,32:34:00,14/2/08
22/11/15,Won ,Templar Assassin,46:30:00,12/4/09
27/5/14,Lost,Mirana,52:21:00,10/8/14
27/5/14,Lost,Outworld Devourer,35:32:00,8/6/02
27/5/14,Won ,Mirana,36:34:00,35/7/16
26/5/14,Lost,Mirana,51:21:00,11/12/26
26/5/14,Lost,Outworld Devourer,32:09:00,1/9/06
26/5/14,Lost,Shadow Fiend,36:29:00,3/10/08
26/5/14,Won ,Templar Assassin,25:31:00,10/0/7
24/5/14,Lost,Templar Assassin,25:08:00,5/4/02
24/5/14,Lost,Shadow Fiend,46:20:00,1/8/09
24/5/14,Won ,Shadow Fiend,38:21:00,9/8/14
24/5/14,Lost,Mirana,59:07:00,8/11/19
7/5/14,Won ,Mirana,26:36:00,9/0/13
7/5/14,Won ,Outworld Devourer,38:48:00,14/4/19
7/5/14,Won ,Storm Spirit,41:21:00,15/4/12
7/5/14,Won ,Clockwerk,43:44:00,10/4/19
6/5/14,Won ,Puck,40:17:00,12/4/18
6/5/14,Lost,Puck,40:24:00,4/12/13
6/5/14,Won ,Storm Spirit,32:15:00,19/1/12
6/5/14,Won ,Puck,15:18,9/0/3
6/5/14,Lost,Mirana,38:03:00,4/14/12
6/5/14,Won ,Mirana,37:53:00,8/3/21
6/5/14,Lost,Templar Assassin,44:47:00,14/6/09
6/5/14,Won ,Mirana,43:31:00,5/9/14
6/5/14,Won ,Storm Spirit,32:51:00,6/5/13
6/5/14,Won ,Templar Assassin,29:59:00,10/1/15
6/5/14,Lost,Ember Spirit,56:10:00,10/3/22
5/5/14,Lost,Mirana,40:31:00,6/7/06
5/5/14,Lost,Puck,33:44:00,2/9/09
29/4/14,Lost,Earth Spirit,52:49:00,2/12/15
29/4/14,Lost,Mirana,50:00:00,13/6/13
29/4/14,Won ,Mirana,37:54:00,6/5/12
29/4/14,Won ,Mirana,24:05:00,7/2/13
28/4/14,Won ,Mirana,42:21:00,8/3/17
27/4/14,Won ,Mirana,33:08:00,5/3/18
24/4/14,Lost,Mirana,38:20:00,7/4/08
24/4/14,Won ,Tiny,37:57:00,13/2/11
22/4/14,Won ,Mirana,36:01:00,17/5/10
22/4/14,Lost,Dragon Knight,59:47:00,13/7/22
21/4/14,Lost,Phoenix,1:09:16,9/7/28
21/4/14,Won ,Mirana,39:25:00,9/10/05
21/4/14,Lost,Mirana,1:15:17,10/9/15
21/4/14,Lost,Mirana,54:57:00,18/8/25
21/4/14,Lost,Mirana,27:44:00,7/4/08
21/4/14,Lost,Templar Assassin,28:13:00,2/10/02
21/4/14,Won ,Lycan,26:35:00,6/5/05
16/4/14,Lost,Mirana,32:47:00,7/10/06
16/4/14,Won ,Mirana,42:53:00,9/4/23
16/4/14,Lost,Crystal Maiden,31:48:00,0/10/3
16/4/14,Won ,Mirana,42:57:00,8/4/14
22/11/15,Won ,Mirana,32:23:00,19/2/14
15/4/14,Won ,Ember Spirit,39:24:00,13/3/10
15/4/14,Lost,Batrider,26:20:00,0/3/6
15/4/14,Lost,Mirana,48:52:00,12/11/08
15/4/14,Won ,Templar Assassin,40:20:00,7/6/06
15/4/14,Lost,Mirana,58:16:00,3/4/19
15/4/14,Lost,Mirana,1:01:23,6/7/16
13/4/14,Won ,Mirana,19:40,4/1/08
13/4/14,Won ,Mirana,43:18:00,10/2/19
13/4/14,Won ,Mirana,35:02:00,13/2/23
13/4/14,Won ,Mirana,33:10:00,6/4/15
3/1/16,Lost,Vengeful Spirit,21:56,2/9/04
3/1/16,Won ,Ember Spirit,26:43:00,12/2/15
31/10/15,Won ,Mirana,49:57:00,18/7/11
26/10/15,Won ,Mirana,42:41:00,5/3/13
25/10/15,Won ,Shadow Fiend,43:53:00,10/6/21
25/10/15,Won ,Mirana,41:06:00,5/8/14
24/10/15,Won ,Mirana,49:07:00,15/3/18
22/10/15,Won ,Ember Spirit,55:27:00,13/5/20
11/8/15,Won ,Shadow Fiend,34:10:00,18/6/21
9/8/15,Won ,Shadow Fiend,55:48:00,15/14/15
8/8/15,Won ,Tusk,37:48:00,9/6/14
8/8/15,Won ,Shadow Fiend,45:40:00,24/6/12
8/8/15,Won ,Naga Siren,30:19:00,3/4/12
7/8/15,Won ,Templar Assassin,13:35,7/0/4
7/8/15,Lost,Anti-Mage,27:49:00,1/5/01
7/8/15,Won ,Shadow Fiend,32:59:00,10/5/23
7/8/15,Won ,Naga Siren,30:35:00,5/0/16
6/8/15,Won ,Templar Assassin,24:47:00,12/1/05
6/8/15,Lost,Zeus,50:09:00,6/3/19
6/8/15,Won ,Naga Siren,53:27:00,10/9/10
5/8/15,Won ,Zeus,56:40:00,19/6/25
5/8/15,Won ,Shadow Fiend,50:02:00,17/8/18
5/8/15,Won ,Shadow Fiend,40:58:00,19/8/28
5/8/15,Won ,Earthshaker,27:40:00,4/6/07
5/8/15,Won ,Shadow Fiend,28:31:00,11/5/16
5/8/15,Won ,Anti-Mage,52:01:00,11/4/16
4/8/15,Won ,Shadow Fiend,42:37:00,8/7/15
4/8/15,Lost,Luna,29:02:00,5/5/05
3/8/15,Lost,Shadow Fiend,47:57:00,6/11/07
3/8/15,Lost,Earthshaker,28:54:00,1/11/18
3/8/15,Lost,Clockwerk,30:00:00,5/11/15
3/8/15,Won ,Naga Siren,36:10:00,2/2/14
3/8/15,Won ,Anti-Mage,28:24:00,3/5/10
3/8/15,Lost,Anti-Mage,36:52:00,7/5/08
3/8/15,Lost,Phoenix,27:31:00,1/10/16
3/8/15,Won ,Shadow Fiend,29:40:00,14/1/12
3/8/15,Won ,Shadow Fiend,45:05:00,7/8/21
3/8/15,Lost,Tusk,41:28:00,5/17/15
2/8/15,Won ,Shadow Fiend,34:54:00,15/0/10
21/6/15,Lost,Tusk,55:49:00,5/15/17
20/6/15,Won ,Templar Assassin,36:01:00,17/1/09
20/6/15,Lost,Winter Wyvern,47:49:00,2/9/20
20/6/15,Won ,Winter Wyvern,46:44:00,9/13/24
20/6/15,Won ,Winter Wyvern,35:13:00,8/7/18
20/6/15,Won ,Templar Assassin,34:35:00,18/1/09
20/6/15,Won ,Spectre,47:53:00,11/4/13
19/6/15,Lost,Naga Siren,21:13,3/5/04
19/6/15,Lost,Winter Wyvern,1:02:37,5/12/09
18/6/15,Lost,Phoenix,29:34:00,3/8/07
18/6/15,Won ,Winter Wyvern,33:28:00,4/3/07
3/1/16,Won ,Winter Wyvern,48:27:00,3/10/18
18/6/15,Won ,Templar Assassin,30:09:00,12/2/06
17/6/15,Lost,Tusk,52:06:00,10/15/10
17/6/15,Lost,Winter Wyvern,45:03:00,4/13/9
17/6/15,Won ,Winter Wyvern,43:40:00,5/11/11
17/6/15,Lost,Leshrac,49:52:00,8/10/14
17/6/15,Won ,Winter Wyvern,25:40:00,6/5/14
15/6/15,Lost,Winter Wyvern,48:10:00,1/10/08
15/6/15,Won ,Winter Wyvern,35:55:00,11/5/24
15/6/15,Won ,Leshrac,26:46:00,10/1/11
15/6/15,Won ,Winter Wyvern,28:09:00,2/2/20
15/6/15,Won ,Templar Assassin,23:50,15/0/7
14/6/15,Won ,Spectre,40:10:00,10/4/14
14/6/15,Won ,Templar Assassin,14:07,2/2/01
14/6/15,Won ,Templar Assassin,45:29:00,9/4/14
14/6/15,Lost,Tusk,32:49:00,7/8/08
14/6/15,Lost,Leshrac,49:40:00,10/13/13
14/6/15,Lost,Magnus,59:05:00,2/14/12
13/6/15,Won ,Naga Siren,33:46:00,9/1/16
13/6/15,Won ,Templar Assassin,30:42:00,18/5/19
13/6/15,Lost,Shadow Fiend,27:19:00,3/14/4
13/6/15,Won ,Bloodseeker,39:10:00,13/7/11
13/6/15,Won ,Magnus,57:10:00,8/8/19
13/6/15,Won ,Templar Assassin,36:41:00,16/5/16
12/6/15,Won ,Tusk,47:37:00,8/11/22
12/6/15,Won ,Templar Assassin,27:02:00,22/4/09
12/6/15,Won ,Templar Assassin,49:18:00,15/8/12
12/6/15,Won ,Templar Assassin,45:44:00,28/4/09
11/6/15,Lost,Naga Siren,50:20:00,4/6/04
11/6/15,Won ,Magnus,42:25:00,6/5/21
11/6/15,Won ,Spectre,43:45:00,9/5/12
11/6/15,Lost,Templar Assassin,54:05:00,7/6/12
11/6/15,Won ,Spectre,32:51:00,9/4/25
11/6/15,Won ,Shadow Fiend,28:01:00,6/0/8
10/6/15,Won ,Naga Siren,31:46:00,4/1/05
